ProductSN:3421198001
Date&Time,,Voltage(V),,,,,UTHD(%),,,,Current(A),,,,,ITHD(%),,,,Frequency(Hz),,,,Power Factor,,,,Active Power(W),,,,Reactive Power(Var),,,,Apparent Power(Va),,,,Active Energy(Wh),,,,Reactive Energy(Varh),,,,Apparent Energy(Vah),,,,Current Demand(A),,,,Current Peak Demand(A)&Date,,,,,,,,Total Active Power Deamnd(W),Total Active Power Peak Deamnd(W)&Date,,Total Reactive Power Deamnd(Var),Total Reactive Power Peak Deamnd(Var)&Date,,Total Apparent Power Deamnd(Va),Total Apparent Power Peak Deamnd(Va)&Date,,
Date,Time,UA,UB,UC,UAvg,UN,UTHDA,UTHDB,UTHDC,UTHDAvg,IA,IB,IC,IAvg,IN,ITHDA,ITHDB,ITHDC,ITHDAvg,FA,FB,FC,FAvg,PFA,PFB,PFC,PFTotal,PA,PB,PC,PSum,QA,QB,QC,QSum,SA,SB,SC,SSum,EPA,EPB,EPC,EPSum,EQA,EQB,EQC,EQSum,ESA,ESB,ESC,ESSum,DmIA,DmIB,DmIC,DmIAVG,PDmIA,PDmIA_D/T,PDmIB,PDmIB_D/T,PDmIC,PDmIC_D/T,PDmIAVG,PDmIAVG_D/T,DmP,PDmP,PDmP_D/T,DmQ,PDmQ,PDmQ_D/T,DmS,PDmS,PDmS_D/T,
2022-04-03,07:56:00,130.77,132.34,128.00,130.37,0.00,2.592,2.314,2.709,2.538,63.34,58.13,62.13,61.20,2.87,3.248,4.911,4.470,4.210,60.03,60.03,60.04,60.04,-0.968,-0.952,-0.920,-0.947,-8038.55,-7322.58,-7301.96,-22663.09,2056.25,2288.63,3076.93,7421.80,8284.51,7692.05,7950.03,23926.60,1281,0,1308,2589,899510,1214506,1153186,3267202,2569206,2658410,2739781,7967397,62.55,58.61,61.67,60.94,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22509.53,0.00,2000-00-00 00:00:00,7378.11,44847.04,2022-03-28 18:55:52,23770.14,91039.47,2022-03-28 18:55:52,
2022-04-03,07:57:00,130.27,131.90,127.45,129.87,0.00,2.512,2.234,2.548,2.431,62.90,58.79,61.70,61.13,2.94,3.146,4.866,4.593,4.202,60.01,60.01,60.01,60.01,-0.969,-0.954,-0.918,-0.947,-7941.40,-7399.84,-7215.23,-22556.47,2011.92,2282.18,3040.20,7334.30,8194.16,7756.00,7858.62,23808.79,1281,0,1308,2589,899543,1214545,1153237,3267325,2569344,2658538,2739913,7967795,62.66,58.59,61.72,60.99,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22554.49,0.00,2000-00-00 00:00:00,7362.21,44847.04,2022-03-28 18:55:52,23809.29,91039.47,2022-03-28 18:55:52,
2022-04-03,07:58:00,129.86,132.42,128.01,130.10,0.00,2.548,2.383,2.434,2.455,63.70,58.93,67.56,63.40,2.86,3.147,4.467,4.042,3.885,60.03,60.02,60.03,60.03,-0.966,-0.961,-0.916,-0.946,-7984.03,-7524.21,-7913.01,-23421.25,2169.84,2063.83,3823.99,8057.67,8272.82,7805.69,8682.77,24761.28,1281,0,1308,2589,899577,1214581,1153288,3267446,2569481,2658667,2740043,7968191,62.82,58.53,61.72,61.02,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22575.03,0.00,2000-00-00 00:00:00,7352.92,44847.04,2022-03-28 18:55:52,23828.32,91039.47,2022-03-28 18:55:52,
2022-04-03,07:59:00,129.88,132.09,127.50,129.82,0.00,2.732,2.442,2.548,2.574,63.90,58.02,61.30,61.07,2.82,4.201,4.758,5.503,4.820,60.02,60.02,60.02,60.02,-0.967,-0.961,-0.914,-0.947,-8027.20,-7351.44,-7130.80,-22509.44,2048.19,2059.15,3197.36,7304.70,8299.55,7659.81,7819.62,23778.98,1281,0,1308,2589,899612,1214617,1153340,3267569,2569619,2658796,2740175,7968590,62.91,58.47,61.73,61.04,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22585.43,0.00,2000-00-00 00:00:00,7349.88,44847.04,2022-03-28 18:55:52,23838.46,91039.47,2022-03-28 18:55:52,
2022-04-03,08:00:00,129.64,132.16,127.46,129.75,0.00,2.588,2.409,2.361,2.453,63.60,56.60,60.48,60.23,2.72,3.513,4.695,4.718,4.309,60.03,60.02,60.02,60.03,-0.969,-0.963,-0.911,-0.949,-7986.10,-7225.48,-7028.34,-22239.92,2049.73,1926.22,3096.52,7072.47,8245.38,7482.67,7705.92,23433.98,1281,0,1308,2589,899646,1214652,1153393,3267691,2569757,2658923,2740306,7968986,63.07,58.37,61.74,61.06,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22600.02,0.00,2000-00-00 00:00:00,7340.56,44847.04,2022-03-28 18:55:52,23851.57,91039.47,2022-03-28 18:55:52,
2022-04-03,08:01:00,129.76,132.49,127.90,130.05,0.00,2.621,2.479,2.356,2.485,64.21,57.11,60.72,60.68,2.79,3.841,4.982,5.114,4.646,60.01,60.02,60.02,60.02,-0.965,-0.966,-0.910,-0.949,-8055.96,-7319.87,-7079.12,-22454.95,2105.64,1934.61,3141.75,7182.00,8332.22,7570.81,7763.25,23666.27,1281,0,1308,2589,899681,1214685,1153447,3267813,2569896,2659049,2740436,7969381,63.25,58.12,61.72,61.03,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22589.71,0.00,2000-00-00 00:00:00,7328.27,44847.04,2022-03-28 18:55:52,23841.11,91039.47,2022-03-28 18:55:52,
2022-04-03,08:02:00,129.33,132.69,127.90,129.97,0.00,2.815,2.668,2.273,2.585,64.71,56.94,59.59,60.41,2.94,4.082,4.814,5.415,4.771,59.98,59.98,59.99,59.98,-0.966,-0.970,-0.907,-0.948,-8072.44,-7351.21,-6901.55,-22325.20,2157.42,1760.77,3144.47,7062.67,8369.08,7558.02,7616.77,23543.87,1281,0,1308,2589,899716,1214717,1153500,3267933,2570035,2659175,2740566,7969776,63.37,58.01,61.70,61.03,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22584.54,0.00,2000-00-00 00:00:00,7318.87,44847.04,2022-03-28 18:55:52,23836.09,91039.47,2022-03-28 18:55:52,
2022-04-03,08:03:00,129.18,132.47,127.90,129.85,0.00,2.731,2.621,2.229,2.527,65.07,57.21,58.50,60.26,2.84,4.368,4.355,5.713,4.812,60.00,59.99,60.00,60.00,-0.963,-0.970,-0.904,-0.946,-8097.11,-7339.60,-6753.38,-22190.09,2230.50,1778.76,3197.17,7206.43,8405.76,7574.61,7484.00,23464.37,1281,0,1308,2589,899752,1214748,1153554,3268054,2570175,2659301,2740693,7970169,63.58,57.92,61.50,61.00,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22576.33,0.00,2000-00-00 00:00:00,7298.78,44847.04,2022-03-28 18:55:52,23826.48,91039.47,2022-03-28 18:55:52,
2022-04-03,08:04:00,128.27,132.01,128.20,129.49,0.00,2.639,2.606,2.225,2.490,64.56,58.23,57.02,59.93,2.92,3.762,4.072,5.207,4.347,60.02,60.02,60.02,60.02,-0.956,-0.974,-0.906,-0.947,-7905.51,-7498.43,-6631.79,-22035.73,2401.73,1717.61,3020.05,7139.40,8279.69,7690.61,7308.08,23278.38,1281,0,1308,2589,899791,1214777,1153606,3268174,2570315,2659429,2740817,7970561,63.67,57.90,61.36,60.98,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22560.67,0.00,2000-00-00 00:00:00,7295.44,44847.04,2022-03-28 18:55:52,23812.27,91039.47,2022-03-28 18:55:52,
2022-04-03,08:05:00,127.88,131.72,127.96,129.19,0.00,2.574,2.542,2.281,2.466,65.05,58.48,56.50,60.01,2.84,4.174,3.876,5.451,4.500,60.03,60.03,60.02,60.03,-0.953,-0.973,-0.907,-0.944,-7935.98,-7488.43,-6521.27,-21945.68,2508.24,1674.77,3100.44,7283.46,8320.33,7698.63,7231.76,23250.72,1281,0,1308,2589,899832,1214806,1153658,3268296,2570453,2659558,2740939,7970950,63.84,57.95,60.95,60.91,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22518.10,0.00,2000-00-00 00:00:00,7288.12,44847.04,2022-03-28 18:55:52,23772.11,91039.47,2022-03-28 18:55:52,
2022-04-03,08:06:00,127.87,131.56,127.92,129.12,0.00,2.497,2.396,2.365,2.420,71.33,63.76,61.64,65.58,2.92,4.655,5.086,5.771,5.171,60.03,60.01,60.02,60.02,-0.953,-0.977,-0.907,-0.947,-8699.93,-8186.59,-7169.04,-24055.57,2661.24,1745.26,3305.66,7712.15,9119.28,8388.17,7890.49,25397.94,1281,0,1308,2589,899874,1214836,1153710,3268420,2570595,2659689,2741064,7971348,64.10,58.00,60.47,60.86,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22458.21,0.00,2000-00-00 00:00:00,7294.10,44847.04,2022-03-28 18:55:52,23719.43,91039.47,2022-03-28 18:55:52,
2022-04-03,08:07:00,128.69,131.96,128.46,129.71,0.00,2.434,2.445,2.546,2.475,61.52,60.74,55.85,59.37,3.01,3.683,3.730,4.233,3.882,60.04,60.04,60.04,60.04,-0.944,-0.965,-0.919,-0.943,-7471.06,-7720.94,-6583.30,-21775.31,2601.67,2062.75,2808.21,7472.63,7918.08,8012.08,7172.88,23103.04,1281,0,1308,2589,899918,1214868,1153760,3268546,2570736,2659826,2741189,7971751,64.51,58.41,60.15,61.02,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22479.87,0.00,2000-00-00 00:00:00,7336.56,44847.04,2022-03-28 18:55:52,23755.20,91039.47,2022-03-28 18:55:52,
2022-04-03,08:08:00,128.43,131.68,128.29,129.46,0.00,2.375,2.421,2.515,2.437,72.72,66.42,64.12,67.75,2.78,4.252,4.147,4.700,4.366,59.98,59.98,59.98,59.98,-0.954,-0.974,-0.907,-0.946,-8935.22,-8493.39,-7453.33,-24881.94,2716.23,1905.18,3445.82,8067.23,9340.22,8738.85,8227.04,26306.12,1281,0,1308,2589,899961,1214903,1153807,3268671,2570869,2659960,2741311,7972140,64.40,58.57,59.87,60.95,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22439.53,0.00,2000-00-00 00:00:00,7344.56,44847.04,2022-03-28 18:55:52,23718.15,91039.47,2022-03-28 18:55:52,
2022-04-03,08:09:00,128.41,131.14,128.01,129.19,0.00,2.281,2.351,2.733,2.455,70.04,66.69,63.72,66.82,2.77,3.454,4.663,4.270,4.129,59.96,59.96,59.96,59.96,-0.953,-0.968,-0.918,-0.947,-8568.27,-8480.27,-7477.52,-24526.06,2711.60,2121.44,3173.54,8006.57,8994.18,8748.71,8152.55,25895.43,1281,0,1308,2589,900006,1214937,1153861,3268804,2571020,2660106,2741446,7972572,64.87,59.21,59.78,61.29,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22551.33,0.00,2000-00-00 00:00:00,7389.73,44847.04,2022-03-28 18:55:52,23839.32,91039.47,2022-03-28 18:55:52,
2022-04-03,08:10:00,128.63,131.20,128.31,129.38,0.00,2.268,2.413,2.706,2.462,69.64,65.37,63.01,66.00,2.85,4.136,4.485,4.176,4.266,59.95,59.95,59.95,59.95,-0.953,-0.969,-0.922,-0.948,-8545.88,-8293.37,-7435.80,-24275.05,2680.02,2031.10,3111.42,7822.54,8958.48,8572.00,8082.63,25613.11,1281,0,1308,2589,900052,1214972,1153912,3268936,2571170,2660252,2741582,7973004,65.50,60.03,59.98,61.84,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22745.52,0.00,2000-00-00 00:00:00,7448.77,44847.04,2022-03-28 18:55:52,24042.27,91039.47,2022-03-28 18:55:52,
2022-04-03,08:11:00,128.62,130.51,127.74,128.96,0.00,2.201,2.267,2.526,2.331,68.64,65.06,64.96,66.22,2.80,3.701,5.247,4.568,4.505,59.94,59.95,59.96,59.95,-0.956,-0.961,-0.928,-0.948,-8432.12,-8152.70,-7702.76,-24287.58,2522.06,2323.60,3122.68,7968.34,8827.74,8491.92,8304.16,25623.82,1281,0,1308,2589,900094,1215009,1153963,3269066,2571317,2660394,2741718,7973429,66.04,60.72,60.18,62.31,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-22912.83,0.00,2000-00-00 00:00:00,7494.87,44847.04,2022-03-28 18:55:52,24213.63,91039.47,2022-03-28 18:55:52,
2022-04-03,08:12:00,128.74,130.51,127.56,128.94,0.00,2.208,2.164,2.579,2.317,67.91,65.03,65.07,66.00,3.15,2.872,4.599,3.673,3.715,59.98,59.98,59.98,59.98,-0.958,-0.958,-0.927,-0.949,-8388.19,-8152.92,-7673.49,-24214.60,2500.55,2335.78,3046.05,7882.39,8745.15,8488.20,8294.45,25527.80,1281,0,1308,2589,900137,1215046,1154014,3269197,2571464,2660537,2741855,7973856,66.25,61.16,60.32,62.58,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23008.52,0.00,2000-00-00 00:00:00,7523.71,44847.04,2022-03-28 18:55:52,24311.29,91039.47,2022-03-28 18:55:52,
2022-04-03,08:13:00,128.38,129.94,127.33,128.55,0.00,2.179,2.151,2.428,2.253,67.44,65.00,65.02,65.82,2.90,2.952,4.944,4.285,4.060,59.98,59.97,59.98,59.98,-0.956,-0.957,-0.928,-0.948,-8275.07,-8100.12,-7689.63,-24064.82,2512.29,2408.62,3019.92,7940.83,8657.88,8451.33,8276.90,25386.12,1281,0,1308,2589,900179,1215084,1154064,3269327,2571609,2660678,2741992,7974279,66.63,61.95,60.63,63.07,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23176.40,0.00,2000-00-00 00:00:00,7574.48,44847.04,2022-03-28 18:55:52,24482.28,91039.47,2022-03-28 18:55:52,
2022-04-03,08:14:00,127.97,129.59,127.29,128.28,0.00,2.090,2.231,2.399,2.240,58.44,60.14,56.97,58.51,2.94,2.864,3.295,3.397,3.185,60.01,60.00,60.00,60.00,-0.941,-0.947,-0.932,-0.940,-7042.10,-7385.74,-6749.65,-21177.49,2546.17,2423.18,2580.63,7549.98,7479.74,7790.21,7248.65,22518.60,1281,0,1308,2589,900222,1215123,1154112,3269457,2571749,2660816,2742124,7974689,66.90,62.72,60.96,63.53,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23325.40,0.00,2000-00-00 00:00:00,7630.94,44847.04,2022-03-28 18:55:52,24635.56,91039.47,2022-03-28 18:55:52,
2022-04-03,08:15:00,127.87,130.00,126.87,128.25,0.00,2.171,2.152,2.253,2.192,59.55,58.59,57.35,58.50,2.90,3.751,4.621,4.529,4.301,59.99,59.98,59.98,59.98,-0.947,-0.949,-0.923,-0.940,-7196.31,-7219.03,-6736.73,-21152.08,2425.32,2373.88,2806.82,7606.02,7614.37,7616.46,7283.01,22513.84,1281,0,1308,2589,900263,1215161,1154156,3269580,2571874,2660943,2742244,7975061,66.26,62.90,60.73,63.30,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23206.53,0.00,2000-00-00 00:00:00,7648.95,44847.04,2022-03-28 18:55:52,24519.61,91039.47,2022-03-28 18:55:52,
2022-04-03,08:16:00,127.88,130.18,127.23,128.43,0.00,2.326,2.266,2.204,2.265,69.07,64.70,64.66,66.15,2.86,3.730,5.218,4.809,4.586,59.99,59.97,59.99,59.98,-0.952,-0.962,-0.918,-0.945,-8408.75,-8103.75,-7574.71,-24087.21,2587.23,2304.17,3205.57,8096.96,8830.72,8427.02,8228.57,25486.31,1281,0,1308,2589,900305,1215200,1154207,3269712,2572015,2661079,2742375,7975469,66.14,63.00,60.86,63.33,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23201.54,0.00,2000-00-00 00:00:00,7675.97,44847.04,2022-03-28 18:55:52,24520.68,91039.47,2022-03-28 18:55:52,
2022-04-03,08:17:00,128.19,129.87,127.75,128.61,0.00,2.220,2.311,2.399,2.310,67.53,66.14,65.11,66.26,2.81,3.110,4.117,3.963,3.730,60.03,60.03,60.04,60.03,-0.950,-0.959,-0.931,-0.948,-8225.55,-8249.83,-7751.89,-24227.28,2672.22,2362.28,2964.14,7998.64,8656.39,8591.63,8316.68,25564.70,1281,0,1308,2589,900349,1215238,1154258,3269845,2572160,2661221,2742513,7975894,66.49,63.64,61.57,63.90,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23396.47,0.00,2000-00-00 00:00:00,7748.88,44847.04,2022-03-28 18:55:52,24723.46,91039.47,2022-03-28 18:55:52,
2022-04-03,08:18:00,128.37,130.01,127.60,128.66,0.00,2.265,2.305,2.361,2.310,67.64,66.75,65.18,66.53,2.92,3.440,4.131,4.188,3.920,59.99,59.98,59.98,59.98,-0.954,-0.961,-0.931,-0.948,-8281.53,-8324.35,-7743.35,-24349.23,2594.78,2359.77,3018.06,7972.62,8683.39,8675.82,8318.34,25677.56,1281,0,1308,2589,900393,1215276,1154308,3269977,2572304,2661365,2742651,7976320,66.39,64.09,62.01,64.16,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23491.80,0.00,2000-00-00 00:00:00,7779.64,44847.04,2022-03-28 18:55:52,24816.69,91039.47,2022-03-28 18:55:52,
2022-04-03,08:19:00,129.01,130.30,127.70,129.01,0.00,2.351,2.247,2.418,2.339,67.07,66.34,66.25,66.55,3.01,3.021,4.508,4.213,3.914,60.00,60.00,60.00,60.00,-0.958,-0.957,-0.935,-0.951,-8303.59,-8286.36,-7900.42,-24490.38,2433.63,2420.31,2963.70,7817.65,8654.01,8644.88,8458.17,25757.07,1281,0,1308,2589,900435,1215315,1154358,3270108,2572449,2661508,2742789,7976746,66.96,64.62,62.90,64.83,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23734.77,0.00,2000-00-00 00:00:00,7818.74,44847.04,2022-03-28 18:55:52,25058.40,91039.47,2022-03-28 18:55:52,
2022-04-03,08:20:00,129.29,130.42,127.64,129.12,0.00,2.396,2.103,2.557,2.352,58.19,60.71,59.11,59.34,2.83,2.671,4.569,4.182,3.808,60.02,60.02,60.02,60.02,-0.951,-0.947,-0.938,-0.945,-7159.99,-7490.04,-7071.47,-21721.51,2333.05,2485.28,2583.20,7401.52,7524.51,7915.92,7544.09,22984.51,1281,0,1308,2589,900473,1215356,1154404,3270233,2572581,2661643,2742921,7977145,66.98,64.73,63.21,64.98,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23791.58,0.00,2000-00-00 00:00:00,7822.34,44847.04,2022-03-28 18:55:52,25111.52,91039.47,2022-03-28 18:55:52,
2022-04-03,08:21:00,129.20,130.45,127.58,129.08,0.00,2.385,2.159,2.543,2.362,70.36,65.30,68.51,68.06,2.95,3.438,5.543,4.607,4.529,60.02,60.01,60.02,60.02,-0.948,-0.936,-0.909,-0.944,-8730.32,-8113.31,-8042.02,-24885.65,2450.29,2539.06,3389.51,8378.86,9089.87,8519.86,8740.50,26350.24,1281,0,1308,2589,900512,1215397,1154448,3270357,2572709,2661772,2743047,7977528,65.81,64.01,62.77,64.20,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23496.35,0.00,2000-00-00 00:00:00,7762.07,44847.04,2022-03-28 18:55:52,24806.99,91039.47,2022-03-28 18:55:52,
2022-04-03,08:22:00,129.38,130.49,127.24,129.04,0.00,2.386,2.017,2.454,2.286,68.20,63.94,67.04,66.39,2.85,3.975,5.951,4.545,4.823,60.05,60.04,60.05,60.05,-0.963,-0.950,-0.925,-0.947,-8500.81,-7919.59,-7912.54,-24332.95,2299.30,2527.76,3239.80,8066.86,8823.80,8342.06,8536.85,25702.71,1281,0,1308,2589,900551,1215438,1154501,3270490,2572855,2661913,2743188,7977956,65.38,63.66,62.83,63.95,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23396.16,0.00,2000-00-00 00:00:00,7757.24,44847.04,2022-03-28 18:55:52,24708.50,91039.47,2022-03-28 18:55:52,
2022-04-03,08:23:00,129.29,130.45,126.90,128.88,0.00,2.446,2.042,2.449,2.312,67.39,62.96,66.31,65.55,2.91,3.315,6.189,4.990,4.832,60.02,60.02,60.03,60.02,-0.965,-0.953,-0.925,-0.948,-8413.63,-7847.01,-7766.59,-24027.23,2223.91,2424.71,3129.20,7777.82,8712.08,8217.79,8408.93,25338.81,1281,0,1308,2589,900589,1215479,1154555,3270623,2573001,2662050,2743329,7978380,65.31,63.47,63.11,63.96,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23384.96,0.00,2000-00-00 00:00:00,7776.08,44847.04,2022-03-28 18:55:52,24704.54,91039.47,2022-03-28 18:55:52,
2022-04-03,08:24:00,129.38,130.55,126.49,128.81,0.00,2.546,2.078,2.616,2.413,67.79,61.76,66.90,65.49,2.90,3.929,6.865,4.916,5.237,60.03,60.04,60.04,60.04,-0.970,-0.952,-0.920,-0.947,-8497.82,-7674.80,-7794.39,-23967.02,2086.53,2435.11,3271.45,7793.09,8770.42,8065.95,8462.83,25299.20,1281,0,1308,2589,900625,1215520,1154608,3270753,2573147,2662186,2743469,7978802,65.28,63.35,63.21,63.95,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23376.31,0.00,2000-00-00 00:00:00,7775.40,44847.04,2022-03-28 18:55:52,24696.94,91039.47,2022-03-28 18:55:52,
2022-04-03,08:25:00,129.67,130.94,126.59,129.07,0.00,2.595,2.115,2.628,2.446,61.77,57.69,61.11,60.19,2.90,4.555,7.340,5.138,5.678,60.03,60.03,60.03,60.03,-0.971,-0.954,-0.920,-0.927,-7502.74,-7025.43,-6986.52,-21514.69,2017.86,2380.80,2896.23,7294.89,7987.62,7529.89,7702.75,23220.26,1281,0,1308,2589,900659,1215561,1154663,3270883,2573293,2662320,2743611,7979224,65.26,63.06,63.48,63.94,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23368.51,0.00,2000-00-00 00:00:00,7774.40,44847.04,2022-03-28 18:55:52,24692.96,91039.47,2022-03-28 18:55:52,
2022-04-03,08:26:00,129.28,131.16,125.96,128.80,0.00,2.516,2.116,2.563,2.398,48.08,55.07,54.81,52.65,2.88,5.902,6.302,5.039,5.748,60.03,60.03,60.03,60.03,-0.979,-0.946,-0.979,-0.967,-6080.80,-6819.48,-6768.04,-19668.32,1206.86,2290.22,1447.61,4944.69,6215.53,7220.03,6909.83,20345.39,1281,0,1308,2589,900681,1215601,1154690,3270972,2573400,2662443,2743730,7979573,64.62,62.66,63.52,63.60,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23277.01,0.00,2000-00-00 00:00:00,7645.29,44847.04,2022-03-28 18:55:52,24572.70,91039.47,2022-03-28 18:55:52,
2022-04-03,08:27:00,128.94,130.26,126.23,128.48,0.00,2.406,2.009,2.592,2.336,67.93,62.12,66.31,65.45,2.97,3.248,5.933,4.191,4.457,60.00,60.00,60.00,60.00,-0.967,-0.953,-0.918,-0.945,-8480.65,-7699.12,-7655.77,-23835.54,2211.68,2394.99,3292.20,7898.87,8760.83,8089.49,8364.97,25215.30,1281,0,1308,2589,900710,1215641,1154729,3271080,2573523,2662569,2743857,7979949,63.92,62.42,63.57,63.30,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23213.03,0.00,2000-00-00 00:00:00,7482.25,44847.04,2022-03-28 18:55:52,24467.18,91039.47,2022-03-28 18:55:52,
2022-04-03,08:28:00,129.41,130.74,127.01,129.05,0.00,2.380,1.995,2.573,2.316,68.21,63.94,66.05,66.06,2.79,3.912,5.700,4.530,4.714,60.02,60.02,60.02,60.02,-0.967,-0.956,-0.922,-0.948,-8528.82,-7981.26,-7739.99,-24250.07,2227.84,2387.12,3247.23,7862.19,8826.75,8357.53,8391.73,25576.01,1281,0,1308,2589,900747,1215682,1154784,3271213,2573670,2662707,2743997,7980374,63.90,62.32,63.67,63.29,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23212.87,0.00,2000-00-00 00:00:00,7477.88,44847.04,2022-03-28 18:55:52,24466.51,91039.47,2022-03-28 18:55:52,
2022-04-03,08:29:00,129.09,130.48,127.13,128.90,0.00,2.311,2.040,2.399,2.250,67.54,64.49,64.88,65.64,2.92,3.215,4.733,4.314,4.088,60.02,60.03,60.02,60.02,-0.964,-0.960,-0.925,-0.950,-8407.40,-8076.05,-7632.15,-24115.60,2316.88,2302.26,3084.30,7703.43,8718.91,8414.45,8247.60,25380.96,1281,0,1308,2589,900785,1215722,1154837,3271344,2573816,2662847,2744137,7980800,63.93,62.16,63.84,63.31,242.96,2022-03-28 18:55:52,239.85,2022-04-01 22:18:05,263.71,2022-04-01 22:19:13,246.73,2022-03-28 18:55:52,-23222.80,0.00,2000-00-00 00:00:00,7474.91,44847.04,2022-03-28 18:55:52,24477.52,91039.47,2022-03-28 18:55:52,
